city,timestamp,temperature,season,rolling_mean,anomaly
London,2010-05-03,12.706142903510944,spring,10.199189931115775,Expected
London,2010-05-04,23.75739574719927,spring,10.95507772926086,Anomaly
London,2010-05-05,19.885454758907432,spring,11.538930033353074,Anomaly
London,2010-05-06,13.09952985560302,spring,11.45109262293514,Expected
London,2010-05-07,7.380669131309613,spring,11.502860130606042,Expected
London,2010-05-08,10.354605201511331,spring,11.652098134697061,Expected
London,2010-05-09,3.352174251718335,spring,11.423506398670837,Anomaly
London,2010-05-10,3.782652354164843,spring,11.039816651526396,Anomaly
London,2010-05-11,14.97772242749484,spring,11.267258578803895,Expected
London,2010-05-12,9.527795052177437,spring,11.585149837013953,Expected
London,2010-05-13,14.009887314247695,spring,11.907122072339215,Expected
London,2010-05-14,6.791605601809112,spring,11.77106391664935,Expected
London,2010-05-15,11.794926037317856,spring,11.708068798412217,Expected
London,2010-05-16,5.108013254424645,spring,11.326443488908664,Anomaly
London,2010-05-17,10.664974836827463,spring,11.35718812165759,Expected
London,2010-05-18,14.574401755608635,spring,11.424218135828484,Expected
London,2010-05-19,3.4527431680242997,spring,11.050868546725967,Anomaly
London,2010-05-20,10.661860169982102,spring,11.020293880178455,Expected
London,2010-05-21,8.890124848670581,spring,11.008563459108851,Expected
London,2010-05-22,5.515268265702005,spring,10.784158130529741,Anomaly
London,2010-05-23,19.390639961760236,spring,10.9800951656433,Anomaly
London,2010-05-24,10.203103291604377,spring,10.993649080772148,Expected
London,2010-05-25,12.6535727805441,spring,11.328785367367322,Expected
London,2010-05-26,9.05483318709823,spring,11.356294015404632,Expected
London,2010-05-27,18.46811700298437,spring,11.686003870840835,Anomaly
London,2010-05-28,12.571867946883597,spring,11.49013395064612,Expected
London,2010-05-29,-4.070280846951292,spring,10.926465343630477,Anomaly
London,2010-05-30,14.348311532184558,spring,11.0700115432565,Expected
London,2010-05-31,8.564212855713224,spring,10.834373368720879,Expected
London,2010-06-01,11.864074391982513,summer,10.777879968000514,Anomaly
London,2010-06-02,14.220186224219631,summer,10.828348078690802,Expected
London,2010-06-03,16.75924277167505,summer,10.595076312839995,Expected
London,2010-06-04,18.92395851949361,summer,10.563026438192868,Expected
London,2010-06-05,13.511546289410449,summer,10.576760319319781,Expected
London,2010-06-06,4.792614359824009,summer,10.490491826936928,Anomaly
London,2010-06-07,29.305966663626563,summer,11.122203875674103,Anomaly
London,2010-06-08,16.993886135609756,summer,11.576927605137149,Expected
London,2010-06-09,26.54282601686616,summer,12.335600060560527,Anomaly
London,2010-06-10,10.374638708118177,summer,12.182163936581306,Anomaly
London,2010-06-11,23.249959623929616,summer,12.639569422306378,Anomaly
London,2010-06-12,19.86580633456794,summer,12.83476672298372,Expected
London,2010-06-13,22.418787686015136,summer,13.355672792457254,Expected
London,2010-06-14,17.917347261169375,summer,13.55975349991897,Expected
London,2010-06-15,21.65283035867168,summer,14.111247403393872,Expected
London,2010-06-16,9.911547091048114,summer,14.086133145201226,Anomaly
London,2010-06-17,14.81955974226803,summer,14.094305078089873,Expected
London,2010-06-18,9.405140148350238,summer,14.292718310767405,Anomaly
London,2010-06-19,22.976880174460703,summer,14.703218977583358,Anomaly
London,2010-06-20,14.962407656294449,summer,14.905628404504153,Expected
London,2010-06-21,19.328136528628296,summer,15.366057346601696,Expected
London,2010-06-22,7.323173492043583,summer,14.96380846427781,Anomaly
London,2010-06-23,14.621626589560648,summer,15.111092574209684,Expected
London,2010-06-24,12.502584231764748,summer,15.106059622583706,Anomaly
London,2010-06-25,18.61654738614697,summer,15.424783429218662,Expected
London,2010-06-26,11.289534915486236,summer,15.185497359635393,Anomaly
London,2010-06-27,23.33141467609024,summer,15.544148917275614,Anomaly
London,2010-06-28,21.239197167605983,summer,16.387798184427524,Expected
London,2010-06-29,18.160757463708503,summer,16.514879715478322,Expected
London,2010-06-30,15.464162260787518,summer,16.744878028980796,Expected
London,2010-07-01,14.84403083939889,summer,16.844209910561343,Expected
London,2010-07-02,17.17757174366246,summer,16.942789427876104,Expected
London,2010-07-03,17.62005974403054,summer,16.971483326954623,Expected
London,2010-07-04,22.640645759880798,summer,17.095372901634196,Expected
London,2010-07-05,16.3987954821174,summer,17.191614541391093,Expected
London,2010-07-06,22.89003650932229,summer,17.794861946374365,Anomaly
London,2010-07-07,14.312443742389648,summer,17.295077848999806,Expected
London,2010-07-08,15.07928739085242,summer,17.231257890841228,Expected
London,2010-07-09,25.039015477913043,summer,17.18113087287612,Anomaly
London,2010-07-10,18.45187000041018,summer,17.450371915952523,Expected
London,2010-07-11,13.02450609579541,summer,17.109523465014714,Expected
London,2010-07-12,20.64585567156859,summer,17.135525109581405,Expected
London,2010-07-13,23.854475979747345,summer,17.18338138603914,Anomaly
London,2010-07-14,17.092158074375973,summer,17.155875079812695,Expected
London,2010-07-15,11.23721244193753,summer,16.80868781592156,Anomaly
London,2010-07-16,22.7705909187612,summer,17.237322610178662,Anomaly
London,2010-07-17,15.042807629617911,summer,17.24476420642366,Expected
London,2010-07-18,22.665008796801096,summer,17.68675982803869,Expected
London,2010-07-19,15.695582049489046,summer,17.44404989053963,Expected
London,2010-07-20,18.37927029260747,summer,17.557945311750068,Expected
London,2010-07-21,18.865543077868686,summer,17.54252553005808,Expected
London,2010-07-22,13.991211104374685,summer,17.764793450469117,Expected
London,2010-07-23,20.489336461760686,summer,17.960383779542447,Expected
London,2010-07-24,19.86549369305008,summer,18.20581409491863,Expected
London,2010-07-25,15.735138375217849,summer,18.109767127887658,Expected
London,2010-07-26,13.124628746524348,summer,18.170936922255596,Expected
London,2010-07-27,11.947362121167217,summer,17.79146850375816,Anomaly
London,2010-07-28,15.949480634560423,summer,17.615144619323306,Expected
London,2010-07-29,15.70050593952783,summer,17.533136235183953,Expected
London,2010-07-30,18.22962826373077,summer,17.62531843528206,Expected
London,2010-07-31,22.26402923384515,summer,17.872651715096936,Expected
London,2010-08-01,21.50125757325229,summer,18.01677457608326,Expected
London,2010-08-02,17.682395695745505,summer,18.018852441140428,Expected
London,2010-08-03,15.403165165345108,summer,17.77760308798924,Expected
London,2010-08-04,23.550661773558325,summer,18.015998631037274,Anomaly
London,2010-08-05,15.234298458848944,summer,17.760807362688162,Expected
London,2010-08-06,7.445044466207353,summer,17.53189405348208,Anomaly
London,2010-08-07,9.60612950917982,summer,17.349455457426327,Anomaly
London,2010-08-08,19.836782981867085,summer,17.176047707558133,Expected
London,2010-08-09,22.423638661603334,summer,17.308439996264568,Expected
London,2010-08-10,19.403129116979244,summer,17.52106076363736,Expected
London,2010-08-11,21.95771890849888,summer,17.564789538201705,Expected
London,2010-08-12,16.04583852277441,summer,17.304501622969273,Expected
London,2010-08-13,25.28134356780296,summer,17.577474472750175,Anomaly
London,2010-08-14,23.209286896567928,summer,17.97654362123785,Anomaly
London,2010-08-15,17.626242414065203,summer,17.805065337747987,Expected
London,2010-08-16,25.932897129353925,summer,18.16806832107252,Anomaly
London,2010-08-17,21.323796915483232,summer,18.123361258361925,Expected
London,2010-08-18,29.531584449166136,summer,18.58456133835116,Anomaly
London,2010-08-19,20.76372638655829,summer,18.664043208149522,Expected
London,2010-08-20,15.487535406470416,summer,18.55144295243625,Expected
London,2010-08-21,9.747361470743291,summer,18.409981297981865,Anomaly
London,2010-08-22,19.296318596382143,summer,18.370214035802583,Expected
London,2010-08-23,17.439412639701718,summer,18.289344667357636,Expected
London,2010-08-24,8.279332320579886,summer,18.040817798869703,Anomaly
London,2010-08-25,9.807424989422818,summer,17.930244340299655,Anomaly
London,2010-08-26,9.035716552017744,summer,17.833189487994673,Anomaly
London,2010-08-27,15.877035153358996,summer,17.83077463862129,Expected
London,2010-08-28,12.897928979284751,summer,17.737355406613187,Anomaly
London,2010-08-29,20.976259731701827,summer,17.82890978887889,Expected
London,2010-08-30,12.80713532643914,summer,17.513679991965358,Anomaly
London,2010-08-31,18.24096315935589,summer,17.40500351150214,Expected
London,2010-09-01,7.54814314684686,autumn,17.06719509320552,Expected
London,2010-09-02,9.30506409876953,autumn,16.863925057653002,Expected
London,2010-09-03,13.3774914087337,autumn,16.524819378825516,Expected
London,2010-09-04,20.271063280322004,autumn,16.692711539541286,Anomaly
London,2010-09-05,14.88789301407094,autumn,16.940806491136737,Expected
London,2010-09-06,12.944179117840427,autumn,17.052074811425424,Expected
London,2010-09-07,12.429895979029649,autumn,16.80517857799751,Expected
London,2010-09-08,8.59681303302153,autumn,16.344284390378114,Expected
London,2010-09-09,13.957797708495654,autumn,16.16277334342866,Expected
London,2010-09-10,16.88297025454736,autumn,15.993615054963612,Anomaly
London,2010-09-11,9.698238343285418,autumn,15.782028382313978,Expected
London,2010-09-12,11.758092270729502,autumn,15.331253339078197,Expected
London,2010-09-13,7.520843652732153,autumn,14.808305230950339,Expected
London,2010-09-14,17.477408587440483,autumn,14.80334410339618,Anomaly
London,2010-09-15,11.096611917382342,autumn,14.308801262997127,Expected
London,2010-09-16,10.446101612428864,autumn,13.946211419561982,Expected
London,2010-09-17,12.339875237592928,autumn,13.373154445842875,Expected
London,2010-09-18,6.536913588256426,autumn,12.898927352566146,Anomaly
London,2010-09-19,11.837753497447531,autumn,12.777267955598717,Expected
London,2010-09-20,7.328134572034577,autumn,12.696627058975091,Expected
London,2010-09-21,19.47218843579535,autumn,12.702489386955534,Anomaly
London,2010-09-22,14.580790851000224,autumn,12.607201993998817,Expected
London,2010-09-23,4.99561854695857,autumn,12.49774486821144,Anomaly
London,2010-09-24,15.774970971362318,autumn,12.696663067609423,Expected
London,2010-09-25,4.564964545765244,autumn,12.54763800073434,Anomaly
London,2010-09-26,6.607405921834516,autumn,12.238650359683525,Anomaly
London,2010-09-27,16.881010205333503,autumn,12.37141973388515,Anomaly
London,2010-09-28,20.011132043644896,autumn,12.339248810949918,Anomaly
London,2010-09-29,7.59077118868921,autumn,12.165370006358254,Expected
London,2010-09-30,16.336034257733722,autumn,12.101872376304183,Expected
London,2010-10-01,-0.0394061661337321,autumn,11.848954065871494,Anomaly
London,2010-10-02,9.884994281318782,autumn,11.86828507195647,Expected
London,2010-10-03,13.393642858421051,autumn,11.868823453612716,Expected
London,2010-10-04,8.510234712644582,autumn,11.476795834690135,Expected
London,2010-10-05,8.063915193527794,autumn,11.249329907338696,Expected
London,2010-10-06,12.2816460473218,autumn,11.227245471654744,Expected
London,2010-10-07,13.413474488115767,autumn,11.260031421957613,Expected
London,2010-10-08,14.723047918073211,autumn,11.464239251459336,Expected
London,2010-10-09,11.026424510067734,autumn,11.366526811511738,Expected
London,2010-10-10,11.630597994098633,autumn,11.191447736163445,Expected
London,2010-10-11,11.024551900489978,autumn,11.235658188070264,Expected
London,2010-10-12,20.066661434061984,autumn,11.51261049351468,Anomaly
London,2010-10-13,16.152561956823014,autumn,11.800334436984377,Expected
London,2010-10-14,24.92027151810099,autumn,12.048429868006394,Anomaly
London,2010-10-15,13.46595568786822,autumn,12.127407993689255,Expected
London,2010-10-16,5.521145302717591,autumn,11.963242783365548,Anomaly
London,2010-10-17,17.946041052451015,autumn,12.150114977194152,Anomaly
London,2010-10-18,21.2457070168062,autumn,12.640408091479143,Anomaly
London,2010-10-19,6.788674779374179,autumn,12.472105467543365,Anomaly
London,2010-10-20,10.318502098148148,autumn,12.571784385080484,Expected
London,2010-10-21,16.542329907621124,autumn,12.474122434141343,Expected
London,2010-10-22,17.900622239058837,autumn,12.584783480409962,Anomaly
London,2010-10-23,14.0503918067538,autumn,12.88660925573647,Expected
London,2010-10-24,10.283173460108229,autumn,12.703549338694668,Expected
London,2010-10-25,6.545703155445034,autumn,12.769573959017327,Anomaly
London,2010-10-26,14.477473435286871,autumn,13.031909542799072,Expected
London,2010-10-27,11.537909701804384,autumn,12.853806192681436,Expected
London,2010-10-28,7.405354091797448,autumn,12.433613594286522,Expected
London,2010-10-29,8.283540369013295,autumn,12.456705900297322,Expected
London,2010-10-30,13.8617283453981,autumn,12.374229036552801,Expected
London,2010-10-31,16.966130685024183,autumn,12.941080264924732,Anomaly
London,2010-11-01,10.637897647769542,autumn,12.966177043806425,Expected
London,2010-11-02,19.99760436189254,autumn,13.18630909392214,Anomaly
London,2010-11-03,15.730466625704356,autumn,13.426983491024135,Expected
London,2010-11-04,3.10967554586621,autumn,13.261842169435415,Anomaly
London,2010-11-05,9.282077613569156,autumn,13.161856554976993,Expected
London,2010-11-06,10.62474538654416,autumn,13.068898918257938,Expected
London,2010-11-07,13.54078686176497,autumn,13.029490216380996,Expected
London,2010-11-08,9.107864485680429,autumn,12.965538215568086,Expected
London,2010-11-09,11.482489543460993,autumn,12.9606012672135,Expected
London,2010-11-10,18.233897414005487,autumn,13.200912784330683,Anomaly
London,2010-11-11,7.006259844251682,autumn,12.76556606467034,Expected
London,2010-11-12,15.835322494626038,autumn,12.75499141593044,Expected
London,2010-11-13,12.204047742685022,autumn,12.331117290083244,Expected
London,2010-11-14,15.480307442905543,autumn,12.398262348584487,Expected
London,2010-11-15,12.863286606208137,autumn,12.643000392034171,Expected
London,2010-11-16,6.903593333979695,autumn,12.27491880141846,Anomaly
London,2010-11-17,15.228502025185689,autumn,12.074345301697775,Expected
London,2010-11-18,3.543721007691577,autumn,11.966180175975023,Anomaly
London,2010-11-19,12.33400813925516,autumn,12.033363710678591,Expected
London,2010-11-20,7.889090909805087,autumn,11.74492241075139,Expected
London,2010-11-21,15.999840077479282,autumn,11.681563005365403,Expected
London,2010-11-22,10.936719513219312,autumn,11.577773928914253,Expected
London,2010-11-23,17.423407008039003,autumn,11.815781713845277,Anomaly
London,2010-11-24,19.77179146847705,autumn,12.25665132427968,Anomaly
London,2010-11-25,7.091772982602263,autumn,12.010461309190193,Expected
London,2010-11-26,12.078012666782204,autumn,12.02846474135612,Expected
London,2010-11-27,12.523892786924298,autumn,12.199082697860348,Expected
London,2010-11-28,13.026160422247482,autumn,12.357170032968154,Expected
London,2010-11-29,12.183939472770444,autumn,12.3012437372139,Expected
London,2010-11-30,7.843210193256248,autumn,11.997146387488302,Expected
London,2010-12-01,10.112719425787011,winter,11.979640446755552,Anomaly
London,2010-12-02,3.8433338277836704,winter,11.441164762285256,Expected
London,2010-12-03,6.818992492868005,winter,11.144115624524042,Expected
London,2010-12-04,-0.476771294434954,winter,11.024567396514007,Anomaly
London,2010-12-05,6.116928865761509,winter,10.91906243825375,Expected
London,2010-12-06,5.938773005790664,winter,10.7628633588953,Expected
London,2010-12-07,1.1657825118871168,winter,10.350363213899373,Expected
London,2010-12-08,6.680493669763782,winter,10.269450853368816,Expected
London,2010-12-09,4.622215411424004,winter,10.040775048967584,Expected
London,2010-12-10,5.536539183308295,winter,9.617529774611011,Expected
London,2010-12-11,3.428294977023806,winter,9.498264279036748,Expected
London,2010-12-12,8.988141502551077,winter,9.27002491263425,Expected
London,2010-12-13,0.8525663070490932,winter,8.891642198113052,Expected
London,2010-12-14,8.261598975061148,winter,8.651018582518239,Expected
London,2010-12-15,7.5518785574076706,winter,8.473971647558223,Expected
London,2010-12-16,10.330427583928206,winter,8.588199455889841,Anomaly
London,2010-12-17,10.771896757184356,winter,8.439645946956462,Anomaly
London,2010-12-18,3.0178694943924347,winter,8.422117563179823,Expected
London,2010-12-19,6.191666675960723,winter,8.217372847736677,Expected
London,2010-12-20,3.721487899654842,winter,8.078452747398336,Expected
London,2010-12-21,0.0439089808703778,winter,7.546588377511371,Expected
London,2010-12-22,2.725212666142647,winter,7.272871482608816,Expected
London,2010-12-23,9.184493561932545,winter,6.998241034405267,Expected
London,2010-12-24,1.976002302238471,winter,6.405048062197314,Expected
London,2010-12-25,1.447277373319671,winter,6.216898208554562,Expected
London,2010-12-26,-0.2908383887796777,winter,5.8046031733691645,Anomaly
London,2010-12-27,2.5817765501122,winter,5.473199298808763,Expected
London,2010-12-28,4.8444596542770775,winter,5.200475939876415,Expected
London,2010-12-29,4.4362954580415765,winter,4.9422211393854525,Expected
London,2010-12-30,1.9060440324570789,winter,4.744315600692148,Expected
London,2010-12-31,2.544044382685802,winter,4.492026432588774,Expected
London,2011-01-01,7.944257546126709,winter,4.628723889866875,Expected
London,2011-01-02,-2.809785703156661,winter,4.307764616666052,Anomaly
London,2011-01-03,0.2121338323336052,winter,4.330728120891672,Expected
London,2011-01-04,11.4163055877087,winter,4.507374011623245,Anomaly
London,2011-01-05,7.127940251748052,winter,4.5470129198218245,Expected
London,2011-01-06,-2.461875891757068,winter,4.426090973033684,Anomaly
London,2011-01-07,-0.8421941620098616,winter,4.175334711974563,Anomaly
London,2011-01-08,0.6302363743245927,winter,4.04226874407125,Expected
London,2011-01-09,0.1045506154500017,winter,3.8612024584759728,Expected
London,2011-01-10,11.25611501935638,winter,4.122129793220393,Anomaly
London,2011-01-11,7.305341455840024,winter,4.066036458330023,Expected
London,2011-01-12,-6.300882945801048,winter,3.8275881499016857,Anomaly
London,2011-01-13,4.328173199828509,winter,3.6964739573939314,Expected
London,2011-01-14,6.00490683591644,winter,3.6449082333442235,Expected
London,2011-01-15,5.84791240655751,winter,3.4954910607652008,Expected
London,2011-01-16,9.214242409298492,winter,3.4435692491690046,Expected
London,2011-01-17,-1.106813339673546,winter,3.3060798213668057,Anomaly
London,2011-01-18,8.910104746767606,winter,3.396694423727035,Expected
London,2011-01-19,7.92839474452742,winter,3.5369246518894544,Expected
London,2011-01-20,7.767392716435543,winter,3.7943741097416264,Expected
London,2011-01-21,-2.688922336025219,winter,3.6139029430026977,Anomaly
London,2011-01-22,0.7843351111217709,winter,3.3338976613090052,Expected
London,2011-01-23,0.3680029945982408,winter,3.280297684387664,Expected
London,2011-01-24,7.182467759729724,winter,3.471470697267999,Expected
London,2011-01-25,11.632438069312173,winter,3.868913245871061,Anomaly
London,2011-01-26,5.817737207210911,winter,3.9767786011076844,Expected
London,2011-01-27,5.415091831504717,winter,3.995799673681939,Expected
London,2011-01-28,4.299862399856814,winter,3.99125190507578,Expected
London,2011-01-29,11.896734858496435,winter,4.324274932610425,Anomaly
London,2011-01-30,5.600631972046106,winter,4.426161185589103,Expected
London,2011-01-31,1.428260208760424,winter,4.20896127434356,Expected
London,2011-02-01,0.8526821538927898,winter,4.331043536245208,Expected
London,2011-02-02,3.829750724422397,winter,4.451630765981501,Expected
London,2011-02-03,-0.121922637409134,winter,4.067023158477573,Anomaly
London,2011-02-04,4.888148697101887,winter,3.9923634399893677,Expected
London,2011-02-05,-2.5429616496349734,winter,3.9896605813934376,Anomaly
London,2011-02-06,-4.664963808597729,winter,3.8622349265071754,Anomaly
London,2011-02-07,12.091695609022503,winter,4.244283567663772,Anomaly
London,2011-02-08,5.159735856904827,winter,4.4127897423789335,Expected
London,2011-02-09,-2.409158547194931,winter,3.9572806234938893,Anomaly
London,2011-02-10,2.9500213120295524,winter,3.8121032853668737,Expected
London,2011-02-11,10.99619682920703,winter,4.388672611200477,Anomaly
London,2011-02-12,-6.986735735850701,winter,4.011508980011169,Anomaly
London,2011-02-13,0.8169422394417483,winter,3.838576826795346,Expected
London,2011-02-14,-0.776538175313787,winter,3.6177618073996363,Anomaly
London,2011-02-15,-11.258602438161503,winter,2.9353336458176362,Anomaly
London,2011-02-16,-1.7862726998788192,winter,2.9126850004774605,Anomaly
London,2011-02-17,3.4681982680954624,winter,2.731288117855056,Expected
London,2011-02-18,5.820919267003916,winter,2.661038935270939,Expected
London,2011-02-19,1.5100359296879833,winter,2.4524603757126875,Expected
London,2011-02-20,11.35352506303946,winter,2.9205419556815095,Anomaly
London,2011-02-21,1.6126898190006718,winter,2.9481537792774732,Expected
London,2011-02-22,-0.8957694474334232,winter,2.906028031209751,Anomaly
London,2011-02-23,7.203946332468272,winter,2.906743983634369,Expected
London,2011-02-24,8.53799149387099,winter,2.803595764452997,Expected
London,2011-02-25,4.208158308283572,winter,2.749943134488752,Expected
London,2011-02-26,-2.159266852566849,winter,2.4974645116863665,Anomaly
London,2011-02-27,-1.6058590519425184,winter,2.300607129959722,Anomaly
London,2011-02-28,4.038527320203324,winter,2.038666878683285,Expected
London,2011-03-01,9.646896141289004,spring,2.1735423509913816,Expected
London,2011-03-02,8.135516009986377,spring,2.39711754436558,Expected
London,2011-03-03,17.794357142358056,spring,2.961840043981089,Anomaly
London,2011-03-04,7.871960365782538,spring,3.0965803653597606,Expected
London,2011-03-05,13.502544639163112,spring,3.550729274578835,Expected
London,2011-03-06,12.82670828810659,spring,3.8153479276123248,Expected
London,2011-03-07,11.808733594654788,spring,4.293737769088651,Expected
London,2011-03-08,11.318342105317228,spring,4.826514632885815,Expected
London,2011-03-09,12.215121214759264,spring,4.830628819743708,Expected
London,2011-03-10,9.994813314322109,spring,4.991798068324284,Expected
London,2011-03-11,8.323552622051759,spring,5.349555107299173,Expected
London,2011-03-12,9.529805112311085,spring,5.568881233975224,Expected
London,2011-03-13,-0.1710751674838242,spring,5.19663883408553,Anomaly
London,2011-03-14,13.161664851101534,spring,5.868252186983938,Expected
London,2011-03-15,13.54685613835355,spring,6.2925826502809965,Expected
London,2011-03-16,12.786783645610946,spring,6.744693377645154,Expected
London,2011-03-17,2.7719005314188934,spring,7.212376809964502,Anomaly
London,2011-03-18,14.342525875063554,spring,7.750003429129248,Expected
London,2011-03-19,9.651895335748089,spring,7.956126664717668,Expected
London,2011-03-20,12.529795554649516,spring,8.179755874305854,Expected
London,2011-03-21,8.912250163931068,spring,8.426496348780624,Expected
London,2011-03-22,15.145641800649456,spring,8.55290024003429,Expected
London,2011-03-23,8.292243835953112,spring,8.775552040599372,Expected
London,2011-03-24,10.476252074179296,spring,9.15461942465313,Expected
London,2011-03-25,11.47221997653131,spring,9.296895212788565,Expected
London,2011-03-26,11.197131446079586,spring,9.385533211195517,Expected
London,2011-03-27,4.7507623750940375,spring,9.403620013422533,Anomaly
London,2011-03-28,18.07235545341572,spring,10.078007423621953,Anomaly
London,2011-03-29,3.623341517630876,spring,10.2523141092744,Anomaly
London,2011-03-30,13.46934945269626,spring,10.566674847024162,Expected
London,2011-03-31,10.973852995211857,spring,10.610906742154924,Expected
London,2011-04-01,14.0846200365752,spring,10.809210209707885,Expected
London,2011-04-02,13.84493414946938,spring,10.677562776611596,Expected
London,2011-04-03,5.881886435904588,spring,10.611226978948997,Anomaly
London,2011-04-04,5.867859084550547,spring,10.356737460461913,Anomaly
London,2011-04-05,11.375401579842478,spring,10.308360570186442,Expected
London,2011-04-06,16.727971614009164,spring,10.47233517083159,Anomaly
London,2011-04-07,11.676141994585764,spring,10.484261833807206,Expected
London,2011-04-08,7.56656295745095,spring,10.32930989189693,Expected
London,2011-04-09,9.686383626306888,spring,10.31902890229642,Expected
London,2011-04-10,9.932949559405444,spring,10.372675466874878,Expected
London,2011-04-11,17.99567994947671,spring,10.6548712947804,Anomaly
London,2011-04-12,8.679238526436642,spring,10.949881751244414,Expected
London,2011-04-13,14.30480342303259,spring,10.987986370308782,Expected
London,2011-04-14,7.457344540384341,spring,10.785002650376475,Expected
London,2011-04-15,15.737642268547486,spring,10.88336460447436,Expected
London,2011-04-16,14.055853898120024,spring,11.259496383364397,Expected
London,2011-04-17,21.4142151368231,spring,11.495219358756383,Anomaly
London,2011-04-18,8.233271281769904,spring,11.447931890290443,Expected
London,2011-04-19,11.9295235408655,spring,11.427922823164307,Expected
London,2011-04-20,10.112527199990016,spring,11.467932057699608,Expected
London,2011-04-21,15.91778800905744,spring,11.493670264646541,Anomaly
London,2011-04-22,7.370269022955876,spring,11.462937770879964,Expected
London,2011-04-23,20.18129466806632,spring,11.7864391906762,Anomaly
London,2011-04-24,7.210701775476055,spring,11.644388583974356,Expected
London,2011-04-25,12.094580216012554,spring,11.674303542972124,Expected
London,2011-04-26,15.210102865829503,spring,12.02294822599664,Expected
London,2011-04-27,16.236308945825307,spring,11.961746675743624,Anomaly
London,2011-04-28,2.824631705782137,spring,11.935123015348667,Anomaly
London,2011-04-29,13.40630168298428,spring,11.933021423024936,Expected
London,2011-04-30,9.957113152905029,spring,11.899130094948042,Expected
London,2011-05-01,11.62075778917419,spring,11.817001353368006,Expected
London,2011-05-02,15.86864937979094,spring,11.88445852771206,Expected
London,2011-05-03,16.146163187062136,spring,12.226601086083978,Anomaly
London,2011-05-04,5.683777295987303,spring,12.220465026465202,Anomaly
London,2011-05-05,6.033463682662328,spring,12.04240042989253,Anomaly
London,2011-05-06,15.80133566713761,spring,12.011512564996812,Expected
London,2011-05-07,4.496661267810143,spring,11.772196540770958,Anomaly
London,2011-05-08,14.19858038502813,spring,11.993263788356865,Expected
London,2011-05-09,13.66275780991604,spring,12.12580959447717,Expected
London,2011-05-10,10.587325409558389,spring,12.1476221228156,Expected
London,2011-05-11,1.7415314993471078,spring,11.605817174477947,Anomaly
London,2011-05-12,12.329008438886731,spring,11.72747617155962,Expected
London,2011-05-13,21.854212479711236,spring,11.979123140115572,Anomaly
London,2011-05-14,18.242952925960356,spring,12.33864341963477,Anomaly
London,2011-05-15,19.27633920103064,spring,12.456599984050879,Anomaly
London,2011-05-16,7.176875757236773,spring,12.227300712688104,Expected
London,2011-05-17,8.11236588971044,spring,11.783905737784346,Expected
London,2011-05-18,21.14284193810743,spring,12.214224759662265,Anomaly
London,2011-05-19,13.40503673641046,spring,12.263408532847098,Expected
London,2011-05-20,7.633498597436952,spring,12.180774246095327,Expected
London,2011-05-21,16.294822032546445,spring,12.193342046878293,Anomaly
London,2011-05-22,7.340113572481694,spring,12.192336865195822,Expected
London,2011-05-23,6.412925525864452,spring,11.733391227122427,Expected
London,2011-05-24,7.610619515755169,spring,11.746721818465064,Expected
London,2011-05-25,11.815538127851696,spring,11.737420415526369,Expected
London,2011-05-26,3.363608422896294,spring,11.342537267428593,Anomaly
London,2011-05-27,9.155908289207176,spring,11.10652391220799,Expected
London,2011-05-28,8.808180801500432,spring,11.305975548731933,Expected
London,2011-05-29,12.832561863052906,spring,11.286850888067555,Expected
London,2011-05-30,19.331439300496488,spring,11.599328426320602,Anomaly
London,2011-05-31,14.164831478713763,spring,11.68413088263859,Expected
London,2011-06-01,14.20494284178013,summer,11.628673998038229,Expected
London,2011-06-02,26.03595970669917,summer,11.958333882026128,Anomaly
London,2011-06-03,16.63716059103421,summer,12.323446658527693,Expected
London,2011-06-04,23.481958338094103,summer,12.905063147042085,Anomaly
London,2011-06-05,14.792291403034897,summer,12.871428338238664,Expected
London,2011-06-06,11.203639154116596,summer,13.094994267782209,Anomaly
London,2011-06-07,24.852205146525375,summer,13.450115093165453,Anomaly
London,2011-06-08,21.24329673324076,summer,13.702799723942944,Expected
London,2011-06-09,19.63290528508102,summer,14.00431905312703,Expected
London,2011-06-10,16.48000460992565,summer,14.495601490146315,Expected
London,2011-06-11,13.514450122859396,summer,14.535116212945404,Expected
London,2011-06-12,12.200245556827475,summer,14.213317315515944,Anomaly
London,2011-06-13,20.26538544829189,summer,14.280731732926997,Expected
London,2011-06-14,19.25762014877985,summer,14.280107764518636,Expected
London,2011-06-15,18.536540161796207,summer,14.658763244670617,Expected
London,2011-06-16,15.26127850305203,summer,14.897060331782004,Expected
London,2011-06-17,20.77057561852069,summer,14.884651454462446,Expected
London,2011-06-18,24.511070943588837,summer,15.254852594701726,Anomaly
London,2011-06-19,21.969326393234883,summer,15.732713521228325,Expected
London,2011-06-20,11.914211361930835,summer,15.586693165541137,Anomaly
London,2011-06-21,23.556021956364333,summer,16.12722344500389,Anomaly
London,2011-06-22,23.325085078319383,summer,16.69096209675239,Anomaly
London,2011-06-23,14.091220643289052,summer,16.90698213433685,Expected
London,2011-06-24,18.042839789642567,summer,17.11455885639655,Expected
London,2011-06-25,16.577643956829654,summer,17.55502670752766,Expected
London,2011-06-26,19.700831260096283,summer,17.906524139890628,Expected
London,2011-06-27,12.9565324557118,summer,18.044802528364343,Expected
London,2011-06-28,14.409846266629543,summer,18.09737867515023,Expected
